seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_916,750,1906,1157,*,48,28.2827844941635,-1.43461333027926,-32.6606824042193,3.04905936518584e-05,0.000643041452220465,5089386,5089433,48
scaffold_68,643078,644303,1226,*,55,39.9132388474912,1.8477250219984,32.0774279386225,3.04905936518584e-05,0.000643041452220465,4478982,4479036,55
scaffold_3,1693348,1693896,549,*,16,11.9041086555186,2.23175272175453,31.7290175682093,3.04905936518584e-05,0.000643041452220465,2778544,2778559,16
scaffold_233,38315,40105,1791,*,73,30.7050424653581,-1.25844693256605,-31.4321703919332,3.04905936518584e-05,0.000643041452220465,2302798,2302870,73
scaffold_100,90230,92441,2212,*,137,58.6742963571481,-1.06922491740107,-31.3068938577302,3.04905936518584e-05,0.000643041452220465,175180,175316,137
scaffold_17,769731,773867,4137,*,181,72.0572790125883,-1.2427263627621,-31.1436211824853,3.04905936518584e-05,0.000643041452220465,1378854,1379034,181
scaffold_55,294872,296753,1882,*,114,54.8202093613624,1.37810232218664,30.9428064824838,3.04905936518584e-05,0.000643041452220465,4051489,4051602,114
scaffold_111,364926,366399,1474,*,94,57.8703362638284,1.50706025545114,30.8032623125276,3.04905936518584e-05,0.000643041452220465,390138,390231,94
scaffold_48,487285,488665,1381,*,62,32.4256615445569,1.49697867503777,30.3616599088425,3.04905936518584e-05,0.000643041452220465,3742085,3742146,62
scaffold_17,224694,225662,969,*,53,34.3309127398771,1.88032957364104,30.063934456995,3.04905936518584e-05,0.000643041452220465,1363636,1363688,53
scaffold_37,583759,586622,2864,*,135,57.6568782681883,1.24311865070219,29.9318589404979,3.04905936518584e-05,0.000643041452220465,3266570,3266704,135
scaffold_19,1337113,1338624,1512,*,102,39.1558754448974,1.22562669855667,29.4464576190719,3.04905936518584e-05,0.000643041452220465,1680987,1681088,102
scaffold_273,57347,58133,787,*,38,16.8292470207896,-1.37012251782481,-28.8358893161296,3.04905936518584e-05,0.000643041452220465,2588744,2588781,38
scaffold_177,183419,184625,1207,*,52,17.4452240752756,-1.09740240565089,-28.2933840972274,3.04905936518584e-05,0.000643041452220465,1486178,1486229,52
scaffold_56,644564,647193,2630,*,68,15.4624415277018,-0.877157455902538,-27.9101331718735,3.04905936518584e-05,0.000643041452220465,4092154,4092221,68
scaffold_27,1149561,1149603,43,*,8,6.57826802281601,2.42727143625054,27.7653175225427,3.04905936518584e-05,0.000643041452220465,2566534,2566541,8
scaffold_143,207336,208505,1170,*,47,25.6537761310028,-1.4666530030683,-27.5707769676166,3.04905936518584e-05,0.000643041452220465,939842,939888,47
scaffold_835,7282,8169,888,*,47,26.205900299264,-1.55670808418695,-27.1025858800771,3.04905936518584e-05,0.000643041452220465,4876073,4876119,47
scaffold_303,99661,99720,60,*,8,3.11887327496381,-2.03975018660235,-27.0661608252004,3.04905936518584e-05,0.000643041452220465,2885790,2885797,8
scaffold_4,1681825,1682856,1032,*,34,18.8062514123485,-1.35128507985448,-25.8609464881366,3.04905936518584e-05,0.000643041452220465,3441327,3441360,34
scaffold_86,236529,237173,645,*,27,12.3985295969701,-1.23741653596308,-25.6962706468511,3.04905936518584e-05,0.000643041452220465,4922380,4922406,27
scaffold_1566,942,1342,401,*,12,7.05356018873697,-2.64332604307052,-25.62664304789,3.04905936518584e-05,0.000643041452220465,1158239,1158250,12
scaffold_204,196278,197308,1031,*,87,33.7563128147656,1.0391535074454,25.5856983870665,3.04905936518584e-05,0.000643041452220465,1972994,1973080,87
scaffold_177,191062,192526,1465,*,63,19.2759355238748,-0.927507648017977,-25.3090029609953,3.04905936518584e-05,0.000643041452220465,1486488,1486550,63
scaffold_2,866415,866698,284,*,9,4.60146712301007,1.94906224406566,25.2555729103922,3.04905936518584e-05,0.000643041452220465,1799186,1799194,9
scaffold_135,287715,288392,678,*,29,21.0408878335737,-1.97657039216792,-25.2065698834228,3.04905936518584e-05,0.000643041452220465,772766,772794,29
scaffold_315,52462,52956,495,*,29,6.90106136851808,0.665064134508734,24.3721870118704,3.04905936518584e-05,0.000643041452220465,2956580,2956608,29
scaffold_325,90490,91491,1002,*,49,17.8285724600832,-1.22041728684228,-24.2320515265087,3.04905936518584e-05,0.000643041452220465,3015397,3015445,49
scaffold_53,587847,591452,3606,*,166,41.0126642051357,-0.833130295359732,-24.1863526282424,3.04905936518584e-05,0.000643041452220465,3997169,3997334,166
scaffold_64,236776,237440,665,*,34,17.7964986232439,-1.48649391272263,-24.0540469169272,3.04905936518584e-05,0.000643041452220465,4362683,4362716,34
scaffold_100,384911,385867,957,*,38,16.1623046215485,-1.09599030559971,-24.0142563269221,3.04905936518584e-05,0.000643041452220465,183981,184018,38
scaffold_13,1290596,1291356,761,*,37,21.0485334851642,1.56639994282231,23.8117087040763,3.04905936518584e-05,0.000643041452220465,678744,678780,37
scaffold_814,3281,4380,1100,*,25,12.0229038625848,-1.43182717143939,-23.78638400948,3.04905936518584e-05,0.000643041452220465,4836131,4836155,25
scaffold_114,150357,150926,570,*,19,12.4565297572049,-1.69869465843711,-23.3020339114139,3.04905936518584e-05,0.000643041452220465,425039,425057,19
scaffold_1,3691318,3692070,753,*,34,18.6848476567613,-1.51896834772483,-23.2791144935495,3.04905936518584e-05,0.000643041452220465,114053,114086,34
scaffold_670,729,1260,532,*,21,11.6021860040216,1.58772262919192,23.226501486255,3.04905936518584e-05,0.000643041452220465,4455799,4455819,21
scaffold_5,504614,505464,851,*,22,11.643258819832,-1.70724776561707,-23.0474505435096,3.04905936518584e-05,0.000643041452220465,3814883,3814904,22
scaffold_122,184609,185243,635,*,40,23.3201615522068,-1.48184315838695,-22.9778956226045,3.04905936518584e-05,0.000643041452220465,545020,545059,40
scaffold_103,111178,115273,4096,*,129,50.6396344309536,0.843939033556528,22.9761463477362,3.04905936518584e-05,0.000643041452220465,211796,211924,129
scaffold_182,138105,142074,3970,*,273,65.5700105056934,0.542504188020256,22.93852724024,3.04905936518584e-05,0.000643041452220465,1573904,1574176,273
scaffold_1,1820525,1820618,94,*,6,4.03069888554616,1.66560983019058,22.9312090443583,3.04905936518584e-05,0.000643041452220465,56108,56113,6
scaffold_20,184581,185168,588,*,22,13.504914099685,1.7010697182968,22.7384949587486,3.04905936518584e-05,0.000643041452220465,1895520,1895541,22
scaffold_3,1124883,1124998,116,*,7,5.83537827315213,-2.05067615824685,-22.6629089792509,3.04905936518584e-05,0.000643041452220465,2764495,2764501,7
scaffold_38,546703,546990,288,*,13,7.37541883322213,1.94868741944542,22.3109812384362,3.04905936518584e-05,0.000643041452220465,3311663,3311675,13
scaffold_180,36803,37286,484,*,16,9.45052912514026,-1.71043358255726,-22.152418700497,3.04905936518584e-05,0.000643041452220465,1554816,1554831,16
scaffold_3,3184558,3184727,170,*,15,7.530930118633,1.65488601772398,21.9699998458159,3.04905936518584e-05,0.000643041452220465,2825487,2825501,15
scaffold_20,218133,218534,402,*,25,12.5323053257698,1.54085154298188,21.8740458412469,3.04905936518584e-05,0.000643041452220465,1896168,1896192,25
scaffold_1089,2734,3091,358,*,19,6.71436315153419,-1.43279357823705,-21.7499031034633,3.04905936518584e-05,0.000643041452220465,288992,289010,19
scaffold_193,138201,138577,377,*,43,11.2696108760163,0.745963491346908,21.5705683533217,3.04905936518584e-05,0.000643041452220465,1719618,1719660,43
scaffold_45,667468,668505,1038,*,63,35.8767121337598,1.50441022323244,21.3000923241024,3.04905936518584e-05,0.000643041452220465,3629730,3629792,63
scaffold_26,728590,729005,416,*,20,11.4832242767379,-1.81995509814968,-21.1981921648709,3.04905936518584e-05,0.000643041452220465,2498059,2498078,20
scaffold_201,42521,43910,1390,*,94,43.317447908391,1.19372425404524,21.0371758650704,3.04905936518584e-05,0.000643041452220465,1945848,1945941,94
scaffold_1454,324,1687,1364,*,62,13.3713093840452,-0.944782421115567,-20.8515001913506,3.04905936518584e-05,0.000643041452220465,971940,972001,62
scaffold_173,91805,92434,630,*,16,9.8164859442045,2.14299797294462,20.6398898091277,3.04905936518584e-05,0.000643041452220465,1442106,1442121,16
scaffold_40,90799,91601,803,*,20,11.0098532529724,-1.5594687911813,-20.5564811348812,3.04905936518584e-05,0.000643041452220465,3478747,3478766,20
scaffold_204,216592,217437,846,*,29,13.8022381945345,1.60280313118446,20.4816920533346,3.04905936518584e-05,0.000643041452220465,1973899,1973927,29
scaffold_119,250764,254909,4146,*,138,40.637988023264,-0.879593431853212,-20.4561713961158,3.04905936518584e-05,0.000643041452220465,497195,497332,138
scaffold_87,372134,372577,444,*,13,4.43511545242161,-1.09968257222149,-20.4258556771191,3.04905936518584e-05,0.000643041452220465,4945302,4945314,13
scaffold_35,670566,671621,1056,*,71,16.6851305801268,0.543848029945641,20.4256668632178,3.04905936518584e-05,0.000643041452220465,3165259,3165329,71
scaffold_102,535095,537080,1986,*,83,44.6258649196306,1.38502081332885,20.4208329771026,3.04905936518584e-05,0.000643041452220465,208585,208667,83
scaffold_456,12105,13209,1105,*,35,12.9663850978701,-1.13266790032721,-20.4157032213271,3.04905936518584e-05,0.000643041452220465,3646094,3646128,35
scaffold_183,200152,200715,564,*,24,11.1822380547285,-1.25019834163524,-20.3969349202417,3.04905936518584e-05,0.000643041452220465,1584217,1584240,24
scaffold_53,592429,593568,1140,*,52,22.191687295189,-1.31652972164111,-20.3652494080545,3.04905936518584e-05,0.000643041452220465,3997363,3997414,52
scaffold_100,259433,260239,807,*,44,19.3129091763598,1.25105934340484,20.3552224855837,3.04905936518584e-05,0.000643041452220465,179784,179827,44
scaffold_111,470119,470579,461,*,25,9.39442435904961,-1.41915531411658,-20.1937116329702,3.04905936518584e-05,0.000643041452220465,392738,392762,25
scaffold_14,1281885,1282877,993,*,39,20.7265714244687,-1.3378899783285,-20.1907301606038,3.04905936518584e-05,0.000643041452220465,873329,873367,39
scaffold_423,28295,29151,857,*,31,14.8098239847232,-1.47736664852497,-20.1808622053555,3.04905936518584e-05,0.000643041452220465,3523996,3524026,31
scaffold_81,608476,608710,235,*,14,7.84198602615179,-1.6677996305576,-20.1492742376727,3.04905936518584e-05,0.000643041452220465,4834299,4834312,14
scaffold_6,232724,233111,388,*,26,13.6085475999652,2.6855687848609,20.0027586229533,3.04905936518584e-05,0.000643041452220465,4188942,4188967,26
scaffold_12,1681156,1684481,3326,*,96,43.1608038598292,-1.18226762217662,-19.9488458406,3.04905936518584e-05,0.000643041452220465,510758,510853,96
scaffold_244,115640,117719,2080,*,125,38.6079897821628,0.883249910765448,19.8873237301451,3.04905936518584e-05,0.000643041452220465,2357107,2357231,125
scaffold_1691,706,1767,1062,*,24,13.2109765354493,-1.3825950232969,-19.7807171840592,3.04905936518584e-05,0.000643041452220465,1356432,1356455,24
scaffold_68,692980,694345,1366,*,42,18.0984842749523,-1.19406337138149,-19.71618315011,3.04905936518584e-05,0.000643041452220465,4480192,4480233,42
scaffold_204,117872,118886,1015,*,24,12.0197627171395,-1.23710913912804,-19.6897691903488,3.04905936518584e-05,0.000643041452220465,1970597,1970620,24
scaffold_76,606981,611235,4255,*,202,80.4228276278568,0.913951463929022,19.6618395801987,3.04905936518584e-05,0.000643041452220465,4684781,4684982,202
scaffold_15,291232,291941,710,*,44,23.7519942512541,1.70139263215744,19.6052415263764,3.04905936518584e-05,0.000643041452220465,1032464,1032507,44
scaffold_82,47800,49074,1275,*,41,20.7822722334368,1.52804857679194,19.6004424792142,3.04905936518584e-05,0.000643041452220465,4838686,4838726,41
scaffold_177,197656,198513,858,*,55,15.0834230757673,-0.968487331800825,-19.5870798843647,3.04905936518584e-05,0.000643041452220465,1486810,1486864,55
scaffold_196,96908,97521,614,*,21,7.41635038397721,-1.13139338880971,-19.5849714160596,3.04905936518584e-05,0.000643041452220465,1742531,1742551,21
scaffold_49,284639,285659,1021,*,29,6.60383876518958,0.510830485489885,19.5719704198991,3.04905936518584e-05,0.000643041452220465,3772628,3772656,29
scaffold_124,33472,33740,269,*,13,8.07922933019999,-1.65604860175655,-19.487098630516,3.04905936518584e-05,0.000643041452220465,570560,570572,13
scaffold_142,111054,111843,790,*,26,4.80052229126569,0.5979153225079,19.3960774457298,3.04905936518584e-05,0.000643041452220465,923135,923160,26
scaffold_755,6684,7733,1050,*,49,16.0664048320119,-1.15746485877238,-19.390965262632,3.04905936518584e-05,0.000643041452220465,4664619,4664667,49
scaffold_17,761888,763164,1277,*,30,12.2388452062456,-1.12739915935048,-19.0164163821715,3.04905936518584e-05,0.000643041452220465,1378729,1378758,30
scaffold_22,9823,10292,470,*,17,6.25615746599538,1.25777507198374,19.0074751190661,3.04905936518584e-05,0.000643041452220465,2128898,2128914,17
scaffold_371,12895,13464,570,*,23,6.66718402498637,0.927630675801566,18.9506337408366,3.04905936518584e-05,0.000643041452220465,3282864,3282886,23
scaffold_20,222791,223251,461,*,20,9.87496351314519,1.64314022647881,18.9147729338236,3.04905936518584e-05,0.000643041452220465,1896208,1896227,20
scaffold_26,686468,686982,515,*,27,15.0803442184961,1.66101178053718,18.8972697002081,3.04905936518584e-05,0.000643041452220465,2496477,2496503,27
scaffold_56,14494,15170,677,*,14,4.44026547100215,-1.07718051161872,-18.8528998088888,3.04905936518584e-05,0.000643041452220465,4073844,4073857,14
scaffold_15,185068,186254,1187,*,35,11.98046121004,-1.04029429419138,-18.8268920472981,3.04905936518584e-05,0.000643041452220465,1029072,1029106,35
scaffold_80,336600,337120,521,*,13,7.92461685005506,1.74727802227365,18.7787231461624,3.04905936518584e-05,0.000643041452220465,4813259,4813271,13
scaffold_67,392797,393323,527,*,24,7.29584991808298,1.13787395243642,18.7659342700266,3.04905936518584e-05,0.000643041452220465,4445129,4445152,24
scaffold_138,104527,105649,1123,*,37,12.9895063922564,-1.15735113070794,-18.7310126325504,3.04905936518584e-05,0.000643041452220465,807557,807593,37
scaffold_13,576548,576777,230,*,18,5.22850917496305,-1.32585923349271,-18.6273931178773,3.04905936518584e-05,0.000643041452220465,659731,659748,18
scaffold_9,1144482,1145608,1127,*,24,9.87627561793746,-1.29333691847325,-18.5337270311176,3.04905936518584e-05,0.000643041452220465,5020419,5020442,24
scaffold_150,92449,93091,643,*,45,19.2725346989984,1.33155001842508,18.5291796790146,3.04905936518584e-05,0.000643041452220465,1074544,1074588,45
scaffold_867,7877,8322,446,*,24,10.5783792095419,-1.38990731743154,-18.5112957321252,3.04905936518584e-05,0.000643041452220465,4933914,4933937,24
scaffold_81,405441,406043,603,*,20,5.49734751519575,1.18490434479003,18.3784089713988,3.04905936518584e-05,0.000643041452220465,4827204,4827223,20
scaffold_73,50389,51088,700,*,28,9.91876768811105,-1.18032843685571,-18.27840345266,3.04905936518584e-05,0.000643041452220465,4602699,4602726,28
scaffold_135,433198,434273,1076,*,65,22.0062797257526,0.8889490377222,18.1820177319897,3.04905936518584e-05,0.000643041452220465,777326,777390,65
scaffold_20,187937,188460,524,*,33,10.2116300153979,1.11501573330864,18.1489861898938,3.04905936518584e-05,0.000643041452220465,1895584,1895616,33
scaffold_15,409096,410047,952,*,35,11.0877575912916,-0.917531072065896,-18.1219540899773,3.04905936518584e-05,0.000643041452220465,1035381,1035415,35
scaffold_968,1228,4617,3390,*,152,56.504164725604,1.05430055894932,18.0893560701018,3.04905936518584e-05,0.000643041452220465,5169873,5170024,152
scaffold_133,444388,445228,841,*,33,11.9610201970462,-1.14942327291724,-18.0588822306739,3.04905936518584e-05,0.000643041452220465,749664,749696,33
scaffold_280,84369,84592,224,*,13,5.11773570744222,1.65210856826167,18.0495715590636,3.04905936518584e-05,0.000643041452220465,2659943,2659955,13
scaffold_374,64284,64770,487,*,10,3.69650906132352,1.32348902914551,17.9895234864115,3.04905936518584e-05,0.000643041452220465,3290072,3290081,10
scaffold_46,324647,325184,538,*,41,17.97818442288,-1.33881000291549,-17.9472526108921,3.04905936518584e-05,0.000643041452220465,3658583,3658623,41
scaffold_166,232062,232679,618,*,33,12.4842285338906,1.20544862210921,17.8823519456837,3.04905936518584e-05,0.000643041452220465,1320012,1320044,33
scaffold_204,178294,181121,2828,*,140,36.9359922687976,0.724567367814812,17.8344604058901,3.04905936518584e-05,0.000643041452220465,1972244,1972383,140
scaffold_73,279933,280163,231,*,17,6.39533352325396,-1.17892485693234,-17.8294713304807,3.04905936518584e-05,0.000643041452220465,4608404,4608420,17
scaffold_76,574134,574630,497,*,35,10.392672508092,-0.937580225240557,-17.7605011613695,3.04905936518584e-05,0.000643041452220465,4684084,4684118,35
scaffold_38,759216,759623,408,*,20,8.22129586976024,1.40516784444999,17.7187545134142,3.04905936518584e-05,0.000643041452220465,3318126,3318145,20
scaffold_5,2561192,2561836,645,*,27,8.15378539541919,-1.03051911610539,-17.6974793988842,3.04905936518584e-05,0.000643041452220465,3880305,3880331,27
scaffold_173,215162,216401,1240,*,42,25.7280018470871,1.51790381683832,17.6923007646518,3.04905936518584e-05,0.000643041452220465,1445955,1445996,42
scaffold_67,206409,209557,3149,*,179,52.9637797690916,0.839080768298131,17.6894050109839,3.04905936518584e-05,0.000643041452220465,4438799,4438977,179
scaffold_69,218894,219642,749,*,24,14.099669356625,-1.35992212083193,-17.6840252823196,3.04905936518584e-05,0.000643041452220465,4483406,4483429,24
scaffold_150,291504,291983,480,*,31,7.61098160781712,-0.891032518257211,-17.6640804163554,3.04905936518584e-05,0.000643041452220465,1079779,1079809,31
scaffold_293,96927,98382,1456,*,58,23.0113822918671,-1.07094161245519,-17.5965071951361,3.04905936518584e-05,0.000643041452220465,2746121,2746178,58
scaffold_243,3200,4736,1537,*,103,29.1156849167014,0.694662767817508,17.5513145343511,3.04905936518584e-05,0.000643041452220465,2349531,2349633,103
scaffold_21,1316890,1317392,503,*,38,12.4768871516874,1.0261713964224,17.529106926975,3.04905936518584e-05,0.000643041452220465,2047539,2047576,38
scaffold_40,60712,60775,64,*,7,5.47896585971449,2.03848687421293,17.4936790482751,3.04905936518584e-05,0.000643041452220465,3478734,3478740,7
scaffold_269,88536,89096,561,*,22,5.10647823890958,-0.982741339761923,-17.3653131230941,3.04905936518584e-05,0.000643041452220465,2557218,2557239,22
scaffold_72,610422,611243,822,*,27,7.88375176319766,-0.918211150472237,-17.3115285535641,3.04905936518584e-05,0.000643041452220465,4595304,4595330,27
scaffold_280,619,1362,744,*,59,17.3520377994967,0.74295355434395,17.2395453022844,3.04905936518584e-05,0.000643041452220465,2657782,2657840,59
scaffold_64,335592,336957,1366,*,30,10.4907072506527,-1.09605951516952,-17.2144496826333,3.04905936518584e-05,0.000643041452220465,4365408,4365437,30
scaffold_23,674785,675120,336,*,17,8.30401037244037,-1.4263112591384,-17.2025545294109,3.04905936518584e-05,0.000643041452220465,2258606,2258622,17
scaffold_154,77279,78724,1446,*,51,20.7100529363797,-1.09538470290894,-17.1811282397332,3.04905936518584e-05,0.000643041452220465,1124323,1124373,51
scaffold_188,9130,9858,729,*,33,14.9853775028054,1.29472575920237,17.1457233117473,3.04905936518584e-05,0.000643041452220465,1625236,1625268,33
scaffold_16,1635126,1636016,891,*,46,21.4973463842001,1.36799120491129,17.1411519467608,3.04905936518584e-05,0.000643041452220465,1238886,1238931,46
scaffold_68,502480,502951,472,*,30,12.6882133771833,1.36998215190775,17.1208512476736,3.04905936518584e-05,0.000643041452220465,4474608,4474637,30
scaffold_2,1003084,1003546,463,*,25,10.9738632621204,1.18844565582937,17.0860018627687,3.04905936518584e-05,0.000643041452220465,1803605,1803629,25
scaffold_1679,44,1260,1217,*,47,15.4838149918904,0.772634670207981,17.0776889305058,3.04905936518584e-05,0.000643041452220465,1334709,1334755,47
scaffold_83,515087,518486,3400,*,168,42.6056311239625,0.731153582005658,17.042176194013,3.04905936518584e-05,0.000643041452220465,4871470,4871637,168
scaffold_86,188799,189285,487,*,31,15.7028998194778,1.54903001421011,16.9782695961314,3.04905936518584e-05,0.000643041452220465,4921147,4921177,31
scaffold_965,1707,3688,1982,*,47,15.8485467346625,-1.21640378796144,-16.9701018932991,3.04905936518584e-05,0.000643041452220465,5169448,5169494,47
scaffold_1,3473896,3474422,527,*,38,15.8813518988012,1.35953209365394,16.9163691804568,3.04905936518584e-05,0.000643041452220465,106787,106824,38
scaffold_82,517287,518138,852,*,53,15.3822592032547,0.672232761939713,16.838100207765,3.04905936518584e-05,0.000643041452220465,4851172,4851224,53
scaffold_24,909838,910389,552,*,11,6.41905282803189,-1.49109824441189,-16.8328433593152,3.04905936518584e-05,0.000643041452220465,2332600,2332610,11
scaffold_80,518681,519061,381,*,18,11.9942548221723,-1.80411486656547,-16.8002567016404,3.04905936518584e-05,0.000643041452220465,4814071,4814088,18
scaffold_97,416965,417749,785,*,31,17.4727991822492,1.46374985511202,16.7784351891707,3.04905936518584e-05,0.000643041452220465,5184750,5184780,31
scaffold_55,564269,564744,476,*,19,9.59480006066161,1.6417051439087,16.7747810811377,3.04905936518584e-05,0.000643041452220465,4059596,4059614,19
scaffold_54,559310,560415,1106,*,39,12.293864566761,-1.06515007728745,-16.6792272558466,3.04905936518584e-05,0.000643041452220465,4025031,4025069,39
scaffold_58,701451,701945,495,*,18,6.52072897786911,1.11667056668096,16.6577377306752,3.04905936518584e-05,0.000643041452220465,4148771,4148788,18
scaffold_26,1189308,1189727,420,*,31,9.92194142541665,1.37007771456342,16.6422933722798,3.04905936518584e-05,0.000643041452220465,2512191,2512221,31
scaffold_44,597578,598167,590,*,25,12.2808485680366,-1.17910745943326,-16.6265712923469,3.04905936518584e-05,0.000643041452220465,3587572,3587596,25
scaffold_204,189605,191717,2113,*,106,26.2409797730551,0.644396280398788,16.6231900224635,3.04905936518584e-05,0.000643041452220465,1972700,1972805,106
scaffold_179,104081,104753,673,*,32,12.849846075743,-1.08736954083771,-16.5958900525907,3.04905936518584e-05,0.000643041452220465,1503984,1504015,32
scaffold_15,109337,109834,498,*,21,8.92204940646643,1.42222810181855,16.553958795018,3.04905936518584e-05,0.000643041452220465,1027137,1027157,21
scaffold_36,115068,115749,682,*,33,12.4881953332072,0.810690317599727,16.504085155004,3.04905936518584e-05,0.000643041452220465,3201600,3201632,33
scaffold_250,122342,122960,619,*,20,4.76648483935665,0.977963066864357,16.4917618081998,3.04905936518584e-05,0.000643041452220465,2432591,2432610,20
scaffold_621,55,868,814,*,45,19.7154666847204,1.07457055566832,16.4497767756302,3.04905936518584e-05,0.000643041452220465,4327992,4328036,45
scaffold_624,1023,1920,898,*,35,13.1683980107386,-1.23784271208347,-16.4402224898625,3.04905936518584e-05,0.000643041452220465,4329054,4329088,35
scaffold_2,529964,530448,485,*,14,4.884629687856,-1.30930773400582,-16.3943111922478,3.04905936518584e-05,0.000643041452220465,1789945,1789958,14
scaffold_867,6424,7532,1109,*,68,17.7688494736053,0.664338678437776,16.3855509600299,3.04905936518584e-05,0.000643041452220465,4933835,4933902,68
scaffold_17,1375516,1375750,235,*,14,2.75547314038208,-0.970746126536433,-16.3820306755801,3.04905936518584e-05,0.000643041452220465,1396161,1396174,14
scaffold_143,382488,383100,613,*,20,9.30842060737576,-1.3504338782556,-16.3565290387148,3.04905936518584e-05,0.000643041452220465,944830,944849,20
scaffold_75,271747,272546,800,*,33,9.21026322305149,-1.14591137152637,-16.3144645746721,3.04905936518584e-05,0.000643041452220465,4651190,4651222,33
scaffold_105,498526,499171,646,*,47,25.9195873282773,1.78374197449792,16.3107674817985,3.04905936518584e-05,0.000643041452220465,241896,241942,47
scaffold_189,67089,67747,659,*,15,6.816288941546,1.57377322054623,16.2919634456168,3.04905936518584e-05,0.000643041452220465,1635593,1635607,15
scaffold_98,476024,476788,765,*,17,7.53880307846631,1.22334405715485,16.2824863272869,3.04905936518584e-05,0.000643041452220465,5192754,5192770,17
scaffold_64,219733,220707,975,*,42,19.7527241336041,-1.14372955918327,-16.1893470164682,3.04905936518584e-05,0.000643041452220465,4362332,4362373,42
scaffold_96,248364,248744,381,*,16,4.16173405622943,-1.0300303612201,-16.172426611297,3.04905936518584e-05,0.000643041452220465,5159415,5159430,16
scaffold_36,203656,204282,627,*,31,9.5703135593562,-1.14083890964861,-16.1690523366307,3.04905936518584e-05,0.000643041452220465,3204504,3204534,31
scaffold_19,774415,774911,497,*,21,5.07668933660969,-1.14439059996243,-16.097798085236,3.04905936518584e-05,0.000643041452220465,1664187,1664207,21
scaffold_75,288794,289150,357,*,23,8.82184551563845,1.71426953450924,16.0032702590432,3.04905936518584e-05,0.000643041452220465,4651817,4651839,23
scaffold_49,809250,810091,842,*,45,20.06415311051,1.14707272187982,15.9988755923918,3.04905936518584e-05,0.000643041452220465,3788805,3788849,45
scaffold_144,382138,383325,1188,*,32,11.3850171849126,-1.07714112890575,-15.9941283691117,3.04905936518584e-05,0.000643041452220465,958428,958459,32
scaffold_5,492131,493915,1785,*,99,16.6235715388547,-0.66272477001084,-15.9749329459967,3.04905936518584e-05,0.000643041452220465,3814537,3814635,99
